Spotify ID,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Record Label,				Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
14yBlst1kgy6SCfOLaFs1T,"MIDNIGHT SNACK","MIDNIGHT SNACK","Icee Red,G Bliz",2024-09-13,160000,27,dkim3530,2024-09-25T19:57:47Z,"","WE'RE JUST KIDS!",0.689,0.654,0,-7.881,0,0.0306,0.268,0.0000479,0.138,0.616,122.961,4
3Mq49cV6a9smgKAx0ccej4,"Rollin'","Rollin'","Homer,KIRBY",2024-09-10,151785,39,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,indie triste","Big Crown Records",0.555,0.586,7,-5.97,1,0.0595,0.862,0.797,0.119,0.397,72.307,4
4wCKB3BbfuPItNfp0yCg3k,"The Love Is Gone","The Love Is Gone","Jamilah Barry",2024-09-13,199732,39,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,uk contemporary r&b","Independent",0.747,0.536,4,-7.626,0,0.0482,0.345,0.00849,0.109,0.576,106.968,4
34mEdvFZ53wgV62twHiatk,"Come As You Are","American Fairytale","Eric Penn,London Mckoy",2024-09-12,250111,29,dkim3530,2024-09-25T19:57:47Z,"","What A Good Noon Records",0.369,0.212,1,-11.898,1,0.0291,0.858,0.0000348,0.115,0.388,69.655,3
2iDAqP8Cf6Co7OHrOit1sG,"if this ain't love","if this ain't love","teo glacier",2024-09-13,216315,49,dkim3530,2024-09-25T19:57:47Z,"bedroom r&b","Five AM",0.687,0.234,6,-12.945,1,0.0375,0.619,0.0123,0.104,0.275,113.972,3
15ZqvIC2zw8BWXD2hhLiAR,"day+night (feat. Wolfacejoeyy)","day+night (feat. Wolfacejoeyy)","Reuben Aziz,wolfacejoeyy",2024-08-16,167983,37,dkim3530,2024-09-25T19:57:47Z,"pluggnb","Alamo",0.788,0.586,10,-7.064,0,0.0783,0.257,0.0000809,0.113,0.467,144.989,4
691C6QAbjiZdsgxkz6VffJ,"Twin (feat. Mr. TalkBox)","Twin","LAVI$H,Mr. Talkbox",2024-09-12,190385,32,dkim3530,2024-09-25T19:57:47Z,"canadian trap,popping","LAVI$H PS/ Def Jam",0.71,0.495,7,-11.995,1,0.0553,0.107,0.00000303,0.128,0.815,155.892,4
5gPGuxBrsQwMFojJz8Sqpr,"Black & White","Black & White","SANNI",2024-09-13,150000,28,dkim3530,2024-09-25T19:57:47Z,"","2024",0.412,0.731,3,-7.34,0,0.163,0.112,0,0.16,0.734,99.516,4
7uYIEsBucUHRbT7G2wKQzl,"Ransom","Ransom","Eight9FLY",2024-09-13,188936,29,dkim3530,2024-09-25T19:57:47Z,"","Most Wanted Music",0.841,0.267,5,-15.706,0,0.121,0.141,0.00181,0.114,0.657,93.965,4
1besgjoLhru46TSQXbff71,"Somebody (feat. Yung Bleu)","Before Therapy","Noby,Yung Bleu",2024-09-13,177150,41,dkim3530,2024-09-25T19:57:47Z,"alabama rap,trap","Motown Records",0.559,0.723,10,-7.04,0,0.043,0.000986,0,0.0699,0.703,89.346,4
3ujPyvsud0q6laFbrkFwSO,"CLUBHOPPERS.","CLUBHOPPERS.","Bibi Bourelly",2024-09-12,188893,28,dkim3530,2024-09-25T19:57:47Z,"","MANNA RECORDINGS",0.389,0.874,5,-5.051,1,0.186,0.089,0.0616,0.862,0.626,81.376,3
3j8hlB1QSlKvWgDAym77x4,"Good Girls Finish Last","Good Girls Finish Last","Queen Naija",2024-09-06,182154,55,dkim3530,2024-09-25T19:57:47Z,"pop r&b,r&b","Capitol Records",0.48,0.555,4,-4.712,1,0.264,0.462,0,0.0658,0.431,163.075,4
6yWain3Q65m9WJzq48q24f,"Want 2","Gap Year!","Laila!",2024-09-06,146341,51,dkim3530,2024-09-25T19:57:47Z,"","IIIXL Studio",0.582,0.617,1,-7.222,1,0.0308,0.0158,0.0000431,0.108,0.296,82.513,4
62U8RzKdwxhEKfJc9t0NYg,"F.N.F.","F.N.F.","Nippa",2024-09-05,129029,49,dkim3530,2024-09-25T19:57:47Z,"r&drill","Spacebound",0.757,0.664,11,-8.638,1,0.373,0.0566,0,0.248,0.675,107.122,4
4oVUImT0hkgyjH989I1U4u,"Involved","THJ Radio Vol. 1","Ye Ali,Eric Bellinger,Zae France",2024-09-06,150282,42,dkim3530,2024-09-25T19:57:47Z,"indiana hip hop,trap soul,pop r&b,r&b","TrapHouseJodeci Music Group",0.519,0.582,1,-7.257,1,0.0975,0.0584,0,0.121,0.18,84.45,4
2dOFhIxKh4REr6WdUkeZnb,"Laredo","Laredo","Leon Bridges",2024-09-03,196960,64,dkim3530,2024-09-25T19:57:47Z,"indie folk,modern blues,neo soul,soul","Columbia",0.602,0.718,2,-9.338,0,0.0446,0.578,0.00218,0.172,0.692,92.989,4
0ZZkO4f9yiXtkndRts6yP5,"Far Away","Lucky 7","RINI",2024-09-06,170984,51,dkim3530,2024-09-25T19:57:47Z,"australian r&b,bedroom soul,chill r&b","Warner Records",0.57,0.503,8,-9.103,1,0.151,0.0684,0,0.559,0.525,162.053,4
0xKpRdMGpgl2Odh599Eaje,"she won't stay long","she won't stay long","Mac Ayres",2024-09-06,214648,43,dkim3530,2024-09-25T19:57:47Z,"chill r&b","Dixon Court Records",0.483,0.374,6,-10.504,0,0.0976,0.87,0.00127,0.234,0.206,117.151,4
6d0wUxO6RIuulgesLeEM7x,"Difference Now (feat. Stacy Barthe & Runkus)","Difference Now (feat. Stacy Barthe & Runkus)","TAVE,Stacy Barthe,Runkus",2024-09-06,178254,30,dkim3530,2024-09-25T19:57:47Z,"pop soul,modern reggae","TAVE",0.533,0.613,2,-8.916,1,0.0645,0.453,0,0.108,0.428,82.123,4
2LAhOlxPHwpsxKi74FXi7O,"Biking","Biking","Daniela Andrade",2024-09-04,170400,51,dkim3530,2024-09-25T19:57:47Z,"canadian contemporary r&b,folk-pop","Crooked Lid Records",0.377,0.386,7,-12.147,1,0.0407,0.622,0.000137,0.208,0.412,160.056,4
1eB0OW7eTtcLt3uqYiSc3C,"Two Truths And A Lie","WHAT A NIGHT TO BE IN LOVE","ASTN,thủy",2024-09-06,133440,48,dkim3530,2024-09-25T19:57:47Z,"bedroom soul,bedroom r&b,chill r&b","ASTN Music / Interlude Records",0.659,0.592,1,-8.267,1,0.204,0.408,0,0.154,0.332,124.854,4
4zh2G1zGXAZUYs5X4FKSRA,"Chrome","Chrome","Samara Cyn",2024-09-06,190127,47,dkim3530,2024-09-25T19:57:47Z,"","VANTA Music/VANTA Records",0.66,0.824,2,-6.59,0,0.325,0.317,0.178,0.171,0.702,169.968,4
5XpihZZP0WbwGMCoN4CePo,"Starsigns","Starsigns","Mnelia",2024-09-04,183260,36,dkim3530,2024-09-25T19:57:47Z,"uk contemporary r&b","Warner Records",0.81,0.643,1,-6.379,1,0.0527,0.0091,0.0868,0.109,0.51,115.043,4
7d5FHMxgFBCATaIWUjpv08,"THIRST","THIRST","Che Ecru",2024-09-05,145964,44,dkim3530,2024-09-25T19:57:47Z,"trap soul","F PLUS",0.747,0.518,7,-8.657,1,0.109,0.247,0.00592,0.0992,0.548,85.51,4
5TwQH8slzPcpkzyUaAJ4jZ,"TURBO","TURBO","Sunni Colón",2024-09-03,169411,37,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,indie soul","TETSU",0.601,0.557,4,-14.883,0,0.0466,0.214,0.404,0.705,0.425,170.064,4
5uMcf1qrEm0LB9NcS8f5UQ,"O.C.S.","Charlie Vettuno Presents… Where in the World is Carmen Randiego?!","Durand Bernarr,Charlie Vettuno",2024-09-06,213991,38,dkim3530,2024-09-25T19:57:47Z,"alternative r&b","Durand Bernarr / DSING RECORDS",0.844,0.713,11,-8.157,0,0.0886,0.0258,0.0463,0.0957,0.448,119.991,4
3N06hHzI4NxFbQ1Stjf9tJ,"Forever","Forever","Terrace Martin,9th Wonder",2024-09-06,260571,42,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,indie soul,alternative hip hop,hip hop,instrumental hip hop,north carolina hip hop","Lowly",0.703,0.341,10,-15.081,0,0.0501,0.105,0.000113,0.265,0.387,90.995,4
5qbJK62OGEkPB1jkeH1hTa,"Bloody Bouquets","Deliver Me","Demae",2024-09-04,209893,39,dkim3530,2024-09-25T19:57:47Z,"indie r&b","FAMM",0.631,0.526,11,-10.166,1,0.0365,0.236,0.198,0.11,0.768,73.995,4
69EV7DH8yjp4CLUErpq5u7,"Taste","Taste","William Singe",2024-09-03,148672,42,dkim3530,2024-09-25T19:57:47Z,"pop r&b","ACTS Music Group",0.823,0.277,11,-12.629,1,0.0827,0.511,0,0.393,0.612,112.94,4
0JHPXrhn9lJQbU0iRl1cKJ,"Meet Me At Your Place","No Sense","Kid Travis",2024-09-06,149760,36,dkim3530,2024-09-25T19:57:47Z,"dark r&b","Compound Interest",0.807,0.683,10,-2.669,0,0.0463,0.0186,0,0.259,0.822,125.063,4
5Ygl59uTQu1ISH3ofXcF4O,"Ms Perfect - Remix","AWAY FROM HOME","Demi Mulla,Skeete,JayO",2024-09-06,175853,39,dkim3530,2024-09-25T19:57:47Z,"nottingham hip hop,afrobeats","WORLDWIDE MUSIC GROUP",0.495,0.547,2,-8.502,0,0.299,0.0828,0,0.112,0.395,86.02,4
6SmqjAiE7w5NmCX6esq61v,"hillside","hillside","Gabriel Jacoby",2024-09-06,172235,34,dkim3530,2024-09-25T19:57:47Z,"","PULSE Records",0.818,0.571,4,-4.099,1,0.134,0.394,0,0.128,0.828,170.071,4
0qp1ZkandqfdhyYRC229eZ,"War Cry","War Cry","Gemaine",2024-09-06,126668,27,dkim3530,2024-09-25T19:57:47Z,"pop r&b","Independent",0.553,0.758,2,-5.266,0,0.0346,0.0413,0,0.375,0.445,94.003,4
0wqCEt7WQVigzISRwYlFhv,"Relax","Relax","Christian Paul",2024-09-06,174000,30,dkim3530,2024-09-25T19:57:47Z,"","Capitol CMG Label Group",0.656,0.629,2,-5.264,1,0.0681,0.573,0.0000264,0.215,0.228,99.875,4
459nQ03mNSimFXfSVly62w,"SKIN TO SKIN","SKIN TO SKIN","THEHONESTGUY",2024-09-06,115555,39,dkim3530,2024-09-25T19:57:47Z,"indie r&b","THEHONESTGUY",0.736,0.468,5,-10.678,1,0.14,0.731,0.00000984,0.246,0.671,75.975,4
0uYBQGchK3LIkNpxnrA6k7,"When He's Not There (feat. Lucky Daye)","While We Wait 2","Kehlani,Lucky Daye",2024-08-28,268401,61,dkim3530,2024-09-25T19:57:47Z,"pop,r&b,rap,alternative r&b","TSNMI / Atlantic",0.724,0.606,6,-5.544,0,0.0846,0.0952,0.00109,0.186,0.605,72.502,4
0ENXtaJRb7ixLcmFjM3gbu,"The Baddest","Revenge","Muni Long",2024-08-30,218804,60,dkim3530,2024-09-25T19:57:47Z,"indie r&b","Muni Long PS/ Def Jam",0.76,0.498,6,-4.639,1,0.0354,0.453,0,0.112,0.349,116.036,4
2iNMrWUMlqf03NrHCQZY71,"SOS (Sex on Sight) (feat. USHER)","SOS (Sex on Sight) (feat. USHER)","Victoria Monét,USHER",2024-08-27,265057,66,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,r&b,atl hip hop,contemporary r&b,dance pop,pop,rap,south carolina hip hop,urban contemporary","Lovett Music/RCA Records",0.641,0.47,6,-8.889,1,0.0376,0.219,0.0317,0.139,0.425,128.047,4
7liEa3mZZwh9auF98KYITv,"THOUGHT YOU WERE THE ONE","THOUGHT YOU WERE THE ONE","Tommy Richman",2024-08-30,178218,65,dkim3530,2024-09-25T19:57:47Z,"chill abstract hip hop","PULSE Records",0.758,0.635,5,-5.827,0,0.0438,0.0615,0,0.124,0.802,139.955,4
7i2H2HgdJjwpxTRt8NW8jY,"Because I Love You","Because I Love You","Halle",2024-08-30,211739,60,dkim3530,2024-09-25T19:57:47Z,"","Parkwood Entertainment/Columbia",0.548,0.458,0,-7.433,1,0.348,0.106,0,0.0927,0.325,144.57,4
1Mh7Uz0WVLijDhpo5xe4eb,"Bending My Rules","Bending My Rules","FLO",2024-08-30,224640,59,dkim3530,2024-09-25T19:57:47Z,"","Universal-Island Records Ltd.",0.386,0.43,6,-6.151,1,0.0506,0.434,0,0.0721,0.701,123.076,4
1mw23Ltn9rCSEmgzz8O2pC,"MUTT (feat. Freddie Gibbs) [Remix]","MUTT (REMIX)","Leon Thomas,Freddie Gibbs",2024-08-30,257383,54,dkim3530,2024-09-25T19:57:47Z,"indie r&b,alternative hip hop,hip hop,indiana hip hop,rap,underground hip hop","EZMNY Records/Motown Records",0.607,0.535,1,-7.791,1,0.306,0.244,0,0.0678,0.636,179.898,4
1VHWhZqVwr6gIVVTvoTih5,"La Perla (Remix)","The Rebirth 3: Remixes & More","Eric Bellinger,Vedo",2024-08-30,162106,42,dkim3530,2024-09-25T19:57:47Z,"pop r&b,r&b","Compound Interest",0.662,0.701,1,-9.774,0,0.0868,0.0278,0,0.0791,0.744,141.872,4
32W1lhFMIBAkrpoHNoTIOQ,"ADDICT REMIX","B2F2","Poo Bear,The Audibles,Ty Dolla $ign",2024-08-30,180000,30,dkim3530,2024-09-25T19:57:47Z,"pop r&b,hip hop,pop rap,r&b,southern hip hop,trap,trap soul","BEARTHDAY MUSIC",0.462,0.779,4,-4.275,0,0.259,0.507,0,0.115,0.828,137.022,4
6lgpP2tQ8zyVHZTNUKJk1q,"Oh I","Oh I","Estelle",2024-08-30,237289,40,dkim3530,2024-09-25T19:57:47Z,"neo soul,r&b","Established 1980 Records/Fab Factory Entertainment",0.716,0.809,6,-3.14,1,0.0553,0.0319,0.000031,0.0535,0.899,114.957,4
0Jij0ywlT1cCn8MqmSmj4E,"SLIDE","Alligator Bites Never Heal","Doechii",2024-08-30,174288,61,dkim3530,2024-09-25T19:57:47Z,"alternative r&b","Top Dawg Entertainment/Capitol Records",0.673,0.777,10,-4.68,0,0.139,0.348,0,0.148,0.362,124.039,4
1vyk73GxPpTYcId4AOAnAd,"Chat","Chat","Mabel",2024-08-30,139413,54,dkim3530,2024-09-25T19:57:47Z,"pop,uk pop","Polydor Records",0.684,0.665,0,-10.978,1,0.265,0.522,0.0000396,0.109,0.444,106.035,4
1hG55qzxbHuGaPfAhCPgoF,"She Keeps Calling","She Keeps Calling","October London",2024-08-30,143000,50,dkim3530,2024-09-25T19:57:47Z,"neo r&b","Death Row Records/gamma.",0.726,0.428,7,-15.055,1,0.0723,0.0999,0.00000418,0.23,0.926,149.953,4
4Q8j42ptbYUdEm2HqGJBew,"Wildflower","Wildflower","Tyrese",2024-08-16,386185,44,dkim3530,2024-09-25T19:57:47Z,"contemporary r&b,hip pop,r&b,urban contemporary","Voltron Recordz LLC",0.495,0.514,5,-9.039,1,0.0439,0.114,0.00022,0.129,0.25,121.858,4
4FNkH1rdFzzaOuC34SWGHA,"Who Ha? (feat. J. Ivy)","The Heart, The Mind, The Soul","Tank and The Bangas,J. Ivy",2024-08-30,212533,38,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,new orleans funk","Verve",0.519,0.687,2,-9.14,1,0.353,0.547,0.0000157,0.117,0.556,79.661,4
1gON0XMBtaNn7H3Wwyc9jC,"MISS INDEPENDENT (feat. Chikoruss)","MISS INDEPENDENT","SAHXL,Chikoruss",2024-08-27,168740,42,dkim3530,2024-09-25T19:57:47Z,"","Def Jam Recordings",0.61,0.579,6,-8.095,1,0.24,0.138,0,0.0876,0.848,91.702,4
21LvidSXOuc5jgy5ttnCkP,"Fallin 4 A Thug","Fallin 4 A Thug","Äyanna",2024-08-30,150400,38,dkim3530,2024-09-25T19:57:47Z,"chill r&b,indie r&b","2024 LVRN Records (Love Renaissance)",0.732,0.654,1,-6.464,1,0.0589,0.577,0,0.0792,0.639,149.964,4
4RNzOJPCNc3kgRrwboMZ1q,"Stop Playing","The Ranch","Tempest",2024-08-30,218349,37,dkim3530,2024-09-25T19:57:47Z,"indie r&b","Guin Records LLC",0.668,0.52,2,-8.149,1,0.0429,0.00861,0.00277,0.104,0.635,79.046,4
1n3huRLAByO21gV7e0dU5x,"By My Side","A Penny For Your Thoughts","Dayo Bello",2024-08-30,167000,38,dkim3530,2024-09-25T19:57:47Z,"british soul,indie r&b","Dayo Bello",0.926,0.111,0,-18.814,0,0.0495,0.523,0.511,0.0849,0.496,120.017,4
5a3xcK4TZScEzOUTXsCkLg,"Don't Wake Up","Don't Wake Up","Jordyn Simone,Lekan",2024-08-30,187625,38,dkim3530,2024-09-25T19:57:47Z,"","Boom.Records",0.641,0.774,2,-4.474,0,0.0603,0.497,0,0.29,0.828,126.341,4
4XtliFaBmh2ID7LiDwHjCK,"Tell Me Again (with Bay Swag)","Tell Me Again (with Bay Swag)","Girlfriend,Bay Swag",2024-08-30,163014,40,dkim3530,2024-09-25T19:57:47Z,"","Encore Recordings",0.67,0.599,10,-6.27,1,0.0542,0.419,0,0.124,0.438,76.511,4
6bFrDi7UT0FF5h4KZWxjKo,"Genius","Genius","Otis Kane",2024-08-30,153681,34,dkim3530,2024-09-25T19:57:47Z,"indie r&b","Nettwerk Music Group",0.49,0.39,9,-13.093,1,0.128,0.927,0.0128,0.119,0.397,120.669,4
5Tx84RyiFBtsFrfWOnLatD,"BUTTERFLIES","BUTTERFLIES","VITA",2024-08-29,176718,39,dkim3530,2024-09-25T19:57:47Z,"","VITA",0.757,0.669,9,-4.633,0,0.0494,0.0173,0.000224,0.123,0.664,109.9,4
4Xn4gMIwy5bpgbE7HAOKTq,"intention 4 u","intention 4 u","Rowena Fysx",2024-08-30,240912,40,dkim3530,2024-09-25T19:57:47Z,"","Rowena Fysx",0.415,0.311,0,-12.546,0,0.0352,0.788,0.00589,0.101,0.224,73.013,4
5lU9O0AjgWLGPkNANmMAaL,"NVM","Cathedral City","GAWD",2023-09-08,172000,32,dkim3530,2024-09-25T19:57:47Z,"","Varick St",0.559,0.611,5,-7.022,0,0.105,0.373,0.00000849,0.101,0.297,160.101,4
7a5VJhBN7zAe8Lv9Y0e84E,"Walk With the Father","Walk With the Father","Charlie Bereal",2024-08-30,226153,35,dkim3530,2024-09-25T19:57:47Z,"","Death Row Records/gamma.",0.61,0.544,11,-5.753,1,0.0391,0.101,0.00378,0.292,0.705,77.973,4
0bUfQU4x6h1pkq7L1ztxi5,"Let It Flow","Let It Flow","Maya Amolo",2024-04-19,178348,33,dkim3530,2024-09-25T19:57:47Z,"afro r&b,kenyan pop,kenyan r&b","Maya Amolo",0.806,0.685,2,-9.698,0,0.0623,0.428,0.704,0.103,0.645,108.971,4
1a6qC8J1qB0uMdUbyLjHOx,"Audacity (Shemix)","Audacity (Shemix)","Lizzen,Trina,Kayla Nicole",2024-08-30,140737,31,dkim3530,2024-09-25T19:57:47Z,"contemporary r&b,dirty south rap,hip pop,miami hip hop,r&b,rap latina,southern hip hop,trap queen","Run It Up Records",0.555,0.657,10,-7.586,0,0.329,0.0455,0,0.132,0.691,173.761,4
2N9pTSlybRM6XIqOvSfkM1,"Light Work","Light Work","Elmiene",2024-08-19,217304,59,dkim3530,2024-09-25T19:57:47Z,"indie r&b","Polydor Records",0.582,0.76,7,-6.079,0,0.126,0.218,0.00000209,0.605,0.543,87.934,4
4S54f2Nkw5F44UA2ib54CA,"Kissing In Da Club","Kissing In Da Club","PHABO",2024-08-23,147317,47,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,indie r&b","The Polaris Way",0.786,0.547,8,-5.504,1,0.0865,0.127,0.0000382,0.0785,0.745,106.739,5
5LWazXYOx5t8R5EPFuROfL,"Poppin Out (Mistakes)","Poppin Out (Mistakes)","Chxrry22",2024-08-23,154212,50,dkim3530,2024-09-25T19:57:47Z,"","XO Records",0.795,0.905,2,-1.275,1,0.0713,0.162,0.00000318,0.0795,0.748,95.972,4
3Sf2u44aaU4WYJ3jcTNJco,"It's All There (Secrets)","Truth Be Told","Xavier Omär,ELHAE",2024-08-23,200920,50,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,indie r&b,pop r&b,trap soul","BMG Rights Management (US) LLC",0.537,0.619,5,-8.298,0,0.127,0.291,0.00000549,0.101,0.25,118.024,3
3hpzfcWrd8lpZAC5hk5g7E,"Sweet","Sweet","Orion Sun",2024-08-21,174266,54,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,bedroom pop","Mom+Pop",0.628,0.423,0,-9.815,1,0.0366,0.513,0,0.213,0.384,98.115,4
4pD2U2Y4G55IqScpSb04b0,"DONT_SAY","STORY OF ARCHIVES","alan vuong",2024-08-24,173252,43,dkim3530,2024-09-25T19:57:47Z,"","1141 SOUND",0.542,0.489,9,-11.418,0,0.254,0.319,0.0000599,0.426,0.454,121.598,4
1AdFpWand1DPxlprhkOxPy,"SAVIOR","SAVIOR","Nobu Woods",2024-08-23,181818,45,dkim3530,2024-09-25T19:57:47Z,"","Warner Records",0.76,0.33,7,-11.134,0,0.0706,0.555,0.000176,0.107,0.475,131.985,4
5Da5oMlJgqXvgTN1tcihZT,"Sweat (Island File)","Island Files","Amanda Reifer",2024-08-23,187642,36,dkim3530,2024-09-25T19:57:47Z,"barbadian pop","Atlantic Records",0.518,0.789,7,-4.538,1,0.106,0.238,0,0.207,0.761,84.807,4
39JxfzVUFRkq5EiX8xr3TB,"All I Need","All I Need","OG Parker,Yung Bleu",2024-08-23,174077,46,dkim3530,2024-09-25T19:57:47Z,"alabama rap,trap","Ice Cream Sonics and Neutral Records / EMPIRE",0.546,0.709,5,-6.058,0,0.0647,0.00457,0,0.343,0.249,82.237,3
4XKqiLh6FvM6i0Gp2RLBbN,"Miss Me","FairXchange (Deluxe)","PxRRY,Norman Perry",2024-08-23,171465,31,dkim3530,2024-09-25T19:57:47Z,"trap soul","PxRRY",0.726,0.438,1,-13.463,1,0.297,0.319,0.00000927,0.241,0.542,135.96,4
6Wg92p37ngFwyNXUugSzlw,"Fly Away","Fly Away","Eric Benét,Corinne Bailey Rae",2024-08-22,293336,34,dkim3530,2024-09-25T19:57:47Z,"contemporary r&b,neo soul,r&b,urban contemporary,british soul,pop soul,soul","JBR Entertainment",0.56,0.631,5,-6.323,1,0.0273,0.00974,0.00000387,0.433,0.116,115.964,4
1j8K2Lv9a3oPOxu0wXCsla,"Remember (feat. Samara Joy, Robert Glasper)","Remember","Tank and The Bangas,Samara Joy,Robert Glasper",2024-08-23,240538,45,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,new orleans funk,contemporary jazz,indie jazz,indie soul,jazz,modern jazz piano,neo r&b,neo soul","Verve",0.512,0.592,7,-9.245,0,0.336,0.134,0,0.142,0.389,170.109,4
1qZJ4afvHbsSg0d0ENqLHv,"All Summer","All Summer","Ye Ali,Ant Clemons",2024-08-23,109921,33,dkim3530,2024-09-25T19:57:47Z,"indiana hip hop,trap soul","TrapHouseJodeci Music Group",0.517,0.651,1,-9.727,1,0.0318,0.00262,0.000126,0.298,0.246,122.041,4
3ClOC6cr12jZ7smMCgviqe,"Bleeding","Bleeding","CARI",2024-08-21,173649,38,dkim3530,2024-09-25T19:57:47Z,"","CARI",0.434,0.525,8,-10.013,0,0.081,0.681,0.000271,0.102,0.541,137.61,4
38FIuJLClw13tajWlIvFvl,"Press On Me","& Stone Between","Forest Claudette",2024-08-23,174388,34,dkim3530,2024-09-25T19:57:47Z,"","Warner Records",0.714,0.659,4,-5.631,0,0.066,0.363,0.00000576,0.105,0.722,138.963,4
1A8ADUOWjkGnvDWfeUjKxr,"CREEPIN","CREEPIN","JEMS!,Elujay,J.Robb",2024-08-20,161825,45,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,cali rap,indie r&b","drink sum wtr",0.673,0.634,8,-7.41,0,0.0739,0.0199,0.0279,0.0707,0.639,98.99,4
0q76TcRclfJfgC0XnpLFbO,"Can't Explain This Love","Can't Explain This Love","Allen Stone",2024-08-21,181399,43,dkim3530,2024-09-25T19:57:47Z,"retro soul","ATO Records",0.87,0.879,10,-3.879,0,0.307,0.0674,0.00000781,0.118,0.746,93.79,4
25AgUosXE7BMGq2TE9P58J,"All I Want","All I Want","Lyrica Anderson,11:11",2024-08-23,171154,37,dkim3530,2024-09-25T19:57:47Z,"pop r&b,trap queen,canadian contemporary r&b,trap soul","Lyrica Anderson",0.295,0.432,3,-7.036,0,0.0494,0.245,0.00206,0.096,0.367,189.233,3
0bxpbu9nyLiWVEoAB40hlz,"25!","25!","Hamzaa",2024-08-23,129623,41,dkim3530,2024-09-25T19:57:47Z,"uk contemporary r&b","King East/Colture",0.689,0.389,4,-8.966,0,0.0528,0.111,0.0000251,0.0915,0.448,85.506,4
30yHq5FDnjU9n3VJSEWbQZ,"I'd Love To See You Again","Feel The Past, See The Future","Felix Ames",2024-08-23,245757,38,dkim3530,2024-09-25T19:57:47Z,"","Felix Ames, LLC",0.729,0.539,1,-7.296,1,0.0441,0.646,0.00113,0.105,0.694,83.979,4
2ccfOeuHDSR2ljWOBIcQZp,"Rock With You","Rock With You","Keke Palmer,Diva Gurl",2024-08-23,138631,37,dkim3530,2024-09-25T19:57:47Z,"pop r&b,post-teen pop,r&b","SoNo Recording Group",0.718,0.627,1,-5.759,0,0.0973,0.287,0.000154,0.114,0.639,89.961,4
13vOehmUuNKBMhjl5dBjeN,"TRENDSETTER","TRENDSETTER","3ee",2024-08-23,150128,34,dkim3530,2024-09-25T19:57:47Z,"","Boom.Records",0.555,0.46,11,-12.523,0,0.223,0.191,0,0.449,0.508,76.391,4
5yTYLJY7Atcew0MHm7bmjk,"No Broke Boys","Quantum Baby","Tinashe",2024-08-16,132773,65,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,dance pop,metropopolis,pop,r&b","Tinashe Music Inc., under exclusive license to Nice Life Recording Company",0.773,0.554,1,-5.979,0,0.0394,0.103,0,0.0669,0.275,104.013,4
1kqBTGpxaC5kGz3rPlr1TF,"PINACOLADA","PINACOLADA","Thisizlondon,Ayra Starr,6LACK",2024-08-15,177847,66,dkim3530,2024-09-25T19:57:47Z,"afrobeats,atl hip hop,melodic rap,r&b,rap,trap","2024 Rogue Collective, Under exclusive license to LVRN Records (Love Renaissance)",0.669,0.811,4,-6.699,0,0.193,0.123,0.00000148,0.0582,0.652,197.896,4
3NNn2JRgGLXUgBp7lYQ4eZ,"Perspective","Perspective","Juls,Masego",2024-08-16,159818,56,dkim3530,2024-09-25T19:57:47Z,"afrobeats,afroswing,uk dancehall,alternative r&b,indie soul","LOF COLLECTIVE",0.749,0.43,10,-14.57,0,0.0616,0.0591,0.047,0.356,0.626,95.006,4
48oFsXk4HYLQWd8ELs82pj,"war","war","Fousheé",2024-08-13,129091,50,dkim3530,2024-09-25T19:57:47Z,"alternative r&b,indie r&b","Trackmasters Entertainment/RCA Records",0.737,0.606,3,-5.469,1,0.0336,0.0839,0.000487,0.0944,0.772,87.93,4
347G6GmaMD9JQbv7LKAILT,"Your Ecstasy","Your Ecstasy","RINI",2024-08-16,228261,47,dkim3530,2024-09-25T19:57:47Z,"australian r&b,bedroom soul,chill r&b","Warner Records",0.541,0.749,8,-4.229,1,0.0588,0.0168,0.00000826,0.0872,0.764,156.106,4
7lTUaX0Bs1uE9ALFsmLF8G,"Favour","Favour","Avenoir",2024-08-16,156000,58,dkim3530,2024-09-25T19:57:47Z,"alternative r&b","Avenoir, under exclusive license to LISTEN TO THE KIDS",0.62,0.521,9,-8.028,0,0.0449,0.384,0.0467,0.3,0.42,100.025,4
7gqM91bnZpu2hmylITqpFU,"FOREVER","FOREVER","Dylan Sinclair",2024-08-14,269055,46,dkim3530,2024-09-25T19:57:47Z,"canadian contemporary r&b,indie r&b","Five Stone Records Inc.",0.509,0.26,10,-9.487,1,0.0347,0.873,0.0000456,0.0948,0.135,139.895,4
