Spotify ID,Artist IDs,Track Name,Album Name,Artist Name(s),Release Date,Duration (ms),Popularity,Added By,Added At,Genres,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Time Signature
1Tk7GuYDspyvq16jy2Tpwl,"5Kmr0b3ip8g9P2i0dLTC3Z,1rvXqFVZImWFWkuEoSwnud","TECHNO + TEQUILA (feat. Morgan Harvill)","TECHNO + TEQUILA (feat. Morgan Harvill)","Disco Lines,Morgan Harvill",2022-05-13,140952,51,spotify:user:aryana.oneill,2022-09-24T04:35:06Z,"stutter house",0.849,0.825,2,-5.504,1,0.0498,0.0423,0.0366,0.146,0.567,126.071,4
0Ftrkz2waaHcjKb4qYvLmz,"4oLeXFyACqeem2VImYeBFe","Delilah (pull me out of this)","Delilah (pull me out of this)","Fred again..",2022-10-17,250702,64,spotify:user:aryana.oneill,2022-11-28T02:48:48Z,"edm,house,stutter house",0.685,0.827,10,-7.745,1,0.224,0.138,0.00207,0.374,0.586,133.93,4
4HStxm6wtRzoAyOacAlHUG,"4oLeXFyACqeem2VImYeBFe","Danielle (smile on my face)","Actual Life 3 (January 1 - September 9 2022)","Fred again..",2022-11-02,201230,40,spotify:user:aryana.oneill,2022-11-28T02:48:53Z,"edm,house,stutter house",0.678,0.931,5,-5.813,1,0.0867,0.00159,0.0275,0.091,0.346,130.021,4
5nrdOK0i7daIsDAt4zRbHM,"2ew9JvyyuOGkhahuwdovDq","I Wanna Feel","I Wanna Feel","Secondcity",2014-06-16,186066,48,spotify:user:aryana.oneill,2023-01-06T02:20:12Z,"house,uk dance,uk house",0.69,0.895,10,-6.305,0,0.0596,0.0693,0.00237,0.102,0.817,122.022,4
3nEHrvNNtgLv9rneTAYVr4,"1h6Cn3P4NGzXbaXidqURXs,4RB2kk5dmocmMiHFBlmOEt","Heaven Takes You Home (feat. Connie Constance)","Paradise Again","Swedish House Mafia,Connie Constance",2022-04-15,214071,75,spotify:user:aryana.oneill,2023-01-06T02:22:42Z,"dance pop,edm,pop dance,progressive electro house,uk contemporary r&b",0.665,0.738,0,-5.931,0,0.0379,0.0124,0.00598,0.0923,0.0389,125.037,4
2lWc1iJlz2NVcStV5fbtPG,"2CpLIMBoE2ZzyY3ZBCRZ7j,34qyuX5yO72yzL8Z4JclBc","Clouds","Clouds","BUNT.,Nate Traveller",2023-01-13,158760,67,spotify:user:aryana.oneill,2023-02-03T00:46:29Z,"stutter house",0.7,0.748,9,-8.16,0,0.0771,0.226,0.796,0.104,0.154,130.056,4
40SBS57su9xLiE1WqkXOVr,"0HxX6imltnNXJyQhu4nsiO","Afraid To Feel","Afraid To Feel","LF SYSTEM",2022-05-02,177524,80,spotify:user:aryana.oneill,2023-02-03T00:52:56Z,"uk dance",0.578,0.912,1,-3.929,1,0.114,0.0166,0.00362,0.273,0.68,127.87,4
7jURkEKDVEm9sHueqUX0ko,"0w1sbtZVQoK6GzV4A4OkCv","Gimme That Bounce","Gimme That Bounce","Mau P",2023-01-27,217410,64,spotify:user:aryana.oneill,2023-02-04T18:41:57Z,"tech house",0.801,0.96,8,-5.534,1,0.264,0.0284,0.877,0.0985,0.101,126.045,4
31B7wLv4yvtjDoTTmbnxeE,"4oLeXFyACqeem2VImYeBFe","Jungle","Jungle","Fred again..",2022-06-29,198805,63,spotify:user:aryana.oneill,2023-02-19T22:51:29Z,"edm,house,stutter house",0.665,0.727,1,-8.073,0,0.0391,0.00984,0.394,0.172,0.397,133.922,4
7u0fz3V6cYeYTX91DMmIvQ,"3zW0xazqnHoq9QV9zBROVC","Food for the Soul","Food for the Soul","it's murph",2023-02-17,210562,62,spotify:user:aryana.oneill,2023-03-19T01:12:02Z,"stutter house",0.655,0.714,7,-7.78,0,0.0572,0.0512,0.48,0.32,0.131,123.002,4
2LGrLtvYEHrd3Nnot4Hxuw,"1kx78nQhmITF7OFvivyN4v","Touch Me","Produced & Remixed","Rui Da Silva",2002-04-15,515173,59,spotify:user:aryana.oneill,2023-03-21T22:26:21Z,"classic house,portuguese electronic",0.78,0.925,4,-6.715,0,0.046,0.0598,0.36,0.129,0.564,127.968,4
5Z8Dj3LtbyCMiwE86rhg2f,"4oLeXFyACqeem2VImYeBFe,4TvhRzxIL1le2PWCeUqxQw","Marea (we’ve lost dancing)","Actual Life (April 14 - December 17 2020)","Fred again..,The Blessed Madonna",2021-04-15,285375,76,spotify:user:aryana.oneill,2023-03-21T22:29:19Z,"edm,house,stutter house,uk dance",0.761,0.781,5,-6.778,0,0.141,0.0681,0.108,0.0607,0.473,123.023,4
0AQ1twwDGVlIVpcHDkGkXD,"0Cs47vvRsPgEfliBU9KDiB","Sleepless","Sleepless","D.O.D",2021-02-05,185730,61,spotify:user:aryana.oneill,2023-03-21T22:30:42Z,"electro house,house,pop dance,uk dance",0.453,0.717,6,-5.362,0,0.0468,0.0335,0.871,0.151,0.644,126.053,4
5PkJ2ssBCzKHaztJVASw2b,"5ITI6SEoUZMIXXkzCfr4oE,5WuoHUDzojO8oto22ahnwN","Body Pump - Lady Bee Remix","Renaissance (Remixes)","Aluna,Lady Bee",2021-01-27,176097,56,spotify:user:aryana.oneill,2023-03-21T22:31:26Z,"dance pop,uk dance,bass trap,moombahton",0.667,0.927,10,-6.183,0,0.0489,0.00265,0.103,0.108,0.544,122.997,4
59o6ojGNGJOYiVJSzC6Lsa,"1Cs0zKBU1kc0i8ypK3B9ai,0fA0VVWsXO9YnASrzqfmYu","Memories (feat. Kid Cudi) - 2021 Remix","Memories (feat. Kid Cudi) [2021 Remix]","David Guetta,Kid Cudi",2021-01-08,162992,71,spotify:user:aryana.oneill,2023-03-21T22:31:32Z,"big room,dance pop,edm,pop,pop dance,hip hop,ohio hip hop,pop rap,rap",0.709,0.783,5,-5.944,0,0.0551,0.108,0.000041,0.103,0.648,127.043,4
0NIC4unbe5KZOp1d9T7OaF,"2o5jDhtHVPhrJdv3cEQ99Z,2wX6xSig4Rig5kZU6ePlWe,7HqEmV7FeCi16bQyHMpIrF","Secrets","Club Life, Vol. 4 - New York City","Tiësto,KSHMR,VASSY",2015-05-18,250946,62,spotify:user:aryana.oneill,2023-03-21T22:33:24Z,"big room,brostep,dutch edm,edm,house,pop dance,progressive electro house,slap house,trance,dutch house,electro house,indian edm,australian dance",0.648,0.812,11,-7.585,0,0.0414,0.000329,0.0369,0.0857,0.122,128.178,4
5Ulu7otJ0LqHXT1womHpe3,"0EdUwJSqkMmsH6Agg3G8Ls","Take Me High","Take Me High","Marten Hørger",2020-08-21,205440,38,spotify:user:aryana.oneill,2023-03-21T22:34:01Z,"bass house,tech house",0.833,0.852,5,-6.42,1,0.0872,0.0173,0.568,0.232,0.672,124.974,4
3B1Je3rlEac3p4ikYW13zw,"205i7E8fNVfojowcQSfK9m,2aRd7rRSUjtZ6WPG5GsBO6","Define","Define","Dom Dolla,Go Freek",2015-07-24,232129,59,spotify:user:aryana.oneill,2023-03-21T22:36:15Z,"australian house,deep groove house,house",0.405,0.808,0,-3.867,0,0.0355,0.18,0.000412,0.133,0.32,122.043,4
697HW34FLNURvRAbSieICv,"052B9SONfhoScw7dgYWw5o","Your Body","Your Body","Biscits",2021-06-18,207000,0,spotify:user:aryana.oneill,2023-03-21T22:36:40Z,"bass house,house,tech house,uk dance,uk tech house",0.833,0.744,4,-6.735,0,0.0886,0.168,0.458,0.615,0.917,126.987,4
0PoMoPqIJxe6H0rDMnpGP8,"12Zk1DFhCbHY6v3xep2ZjI,2qGEnRrkASvF3bnz0Uvmhe,5A9p1yLVyuXQM4W4k9WnYh","Honey","Honey - Single","070 Shake,Ralphy River,Hack & Tree",2016-08-16,398106,55,spotify:user:aryana.oneill,2023-03-21T22:36:57Z,"new jersey rap",0.696,0.667,0,-7.665,0,0.0407,0.0114,0,0.181,0.287,121.932,4
1EWsVHU4FNAdtN4R8FETag,"1gALaWbNDnwS2ECV09sn2A,1yqxFtPHKcGcv6SXZNdyT9","Push The Feeling On - Mk Dub Revisited Edit","Push The Feeling On","Nightcrawlers,MK",1995,243160,66,spotify:user:aryana.oneill,2023-03-21T22:37:13Z,"disco house,hip house,vocal house,house,pop dance",0.793,0.5,6,-13.108,0,0.0319,0.028,0.0000196,0.186,0.833,123.017,4
4ASOMWcJUrwEpjJy4GEijz,"7tm9Tuc70geXOOyKhtZHIj,0XFmkmsCbCoR7wlqaZdt64","California Dreamin' (feat. High Jinx)","California Dreamin' (feat. High Jinx)","Chris Lorenzo,High Jinx",2021-10-08,196899,68,spotify:user:aryana.oneill,2023-03-21T22:37:38Z,"bass house,house,tech house",0.685,0.911,9,-4.977,1,0.144,0.00552,0.0247,0.285,0.351,128.02,4
0pIR3BAdQZKxPeEpLZ96oE,"4zxtCQ4mwZH38FVCSbpqlZ","Love On Me","Love On Me","THAT KIND",2022-06-10,147724,37,spotify:user:aryana.oneill,2023-03-21T22:38:14Z,"uk dance",0.552,0.931,10,-3.935,0,0.062,0.202,0.00443,0.0656,0.358,123.81,4
2LxdNADWier3MKTei8FbOY,"5nki7yRhxgM509M5ADlN1p,3yDIp0kaq9EFKe07X1X2rz,1ilcpQQeF5mmvfO682aDgJ","I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir)","I Was Made For Lovin' You (feat. Nile Rodgers & House Gospel Choir)","Oliver Heldens,Nile Rodgers,House Gospel Choir",2022-05-06,157205,68,spotify:user:aryana.oneill,2023-03-21T22:38:57Z,"dutch house,edm,electro house,future house,house,pop dance,progressive electro house,progressive house,disco,cedm",0.686,0.892,10,-3.186,0,0.0498,0.0577,0.00000711,0.0838,0.752,126.03,4
4PPiV0xlKze0D4G93UWLji,"6nS5roXSAGhTGr34W6n7Et,2VAnyOxzJuSAj7XIuEOT38","White Noise","Settle (Deluxe)","Disclosure,AlunaGeorge",2013-06-03,277520,52,spotify:user:aryana.oneill,2023-03-21T22:39:24Z,"edm,electropop,house,indietronica,uk dance",0.682,0.845,10,-6.17,0,0.0509,0.0102,0.000108,0.345,0.874,119.966,4
7n1940b6kHcaEewFSZXnXa,"7wg1qvie3KqDNQbAkTdbX0,0FL2d6iFFNAV3yBUbXjZ1U","Better Not (with Wafia)","Kids At Play- EP","Louis The Child,Wafia",2018-10-26,222865,60,spotify:user:aryana.oneill,2023-03-21T22:39:43Z,"edm,electropop,indie poptimism,vapor soul,australian pop,indie electropop",0.783,0.537,9,-2.921,1,0.0795,0.278,0,0.229,0.393,113.988,4
4ORtGXfUxYbW3mwwRGPkXm,"4zjO8Jhi2pciJJzd8Q6rga,6mRK3kM9VcjgnwtUAE1vNx","Waiting For You","Waiting for You","Unlike Pluto,Joanna Jones",2016-03-25,223278,38,spotify:user:aryana.oneill,2023-03-21T22:41:57Z,"la pop",0.741,0.721,7,-5.512,1,0.0361,0.00193,0.0381,0.0822,0.331,122.023,4
1vvNmPOiUuyCbgWmtc6yfm,"7CajNmpbOovFoOoasH2HaY","My Way","My Way","Calvin Harris",2016-09-16,219159,79,spotify:user:aryana.oneill,2023-03-21T22:42:24Z,"dance pop,edm,electro house,house,pop,pop dance,progressive house,uk dance",0.818,0.913,4,-3.06,0,0.0426,0.093,0.0000369,0.161,0.536,119.986,4
7zx1i0jGcFwMBurajgKlO7,"7u4ayw4QFEsolPxZgnPAMT","Black Magic","Black Magic","Jonasu",2020-12-18,174193,58,spotify:user:aryana.oneill,2023-03-21T22:43:03Z,"dutch edm,uk dance",0.812,0.634,8,-4.96,1,0.163,0.0564,0,0.276,0.463,124.074,4
0PsqqXWtUjknbRVPdagfKl,"6YCM9JwkqdEFQSzztmh4Kb","In My Soul - Original Mix","In My Soul","Navos",2020-12-04,169295,13,spotify:user:aryana.oneill,2023-03-21T22:43:43Z,"",0.801,0.822,9,-7.2,0,0.0455,0.00571,0.379,0.101,0.649,124.995,4
7ABUiQBM8cjktnp6QLTTaT,"5Pb27ujIyYb33zBqVysBkj","On My Knees","On My Knees","RÜFÜS DU SOL",2021-09-23,261001,58,spotify:user:aryana.oneill,2023-03-21T22:44:06Z,"australian electropop,indietronica",0.683,0.571,1,-7.721,1,0.0286,0.0335,0.0616,0.0957,0.29,120.044,4
59ujQJCSRNgLtKQ1ly3b7c,"052B9SONfhoScw7dgYWw5o","Wait A Minute","Wait A Minute","Biscits",2021-10-15,215000,46,spotify:user:aryana.oneill,2023-03-21T22:44:35Z,"bass house,house,tech house,uk dance,uk tech house",0.861,0.998,10,-6.256,0,0.202,0.0496,0.0581,0.0342,0.0629,125.983,4
0M2b3w9y8lsKqm4r8cq3Sw,"0EdUwJSqkMmsH6Agg3G8Ls,1CNO980Lk9CaBWBnM1MZXi","You Don't","You Don't","Marten Hørger,Neon Steve",2017-03-06,265366,30,spotify:user:aryana.oneill,2023-03-21T22:45:18Z,"bass house,tech house,canadian electronic",0.913,0.787,11,-4.584,1,0.284,0.0681,0.339,0.0492,0.151,122.995,4
6ZvLKwgPKlyZtDPkTWjPI7,"5nki7yRhxgM509M5ADlN1p,4IRw3ME1D0lYOyFyXAjDv7","This Groove","This Groove","Oliver Heldens,Lenno",2019-01-25,188174,54,spotify:user:aryana.oneill,2023-03-21T22:45:34Z,"dutch house,edm,electro house,future house,house,pop dance,progressive electro house,progressive house",0.823,0.909,1,-4.508,1,0.0635,0.00779,0.0407,0.126,0.787,124.025,4
61UQzeiIluhpzpMdY4ag3q,"1dgdvbogmctybPrGEcnYf6,4ScCswdRlyA23odg9thgIO","My Love (feat. Jess Glynne)","My Love (feat. Jess Glynne)","Route 94,Jess Glynne",2014-02-28,259934,4,spotify:user:aryana.oneill,2023-03-21T22:46:17Z,"house,uk dance,dance pop,pop,uk pop",0.814,0.622,8,-7.573,1,0.0492,0.000132,0.72,0.0658,0.726,119.976,4
2YDOjCfkGciEXxSutB6LJR,"5YFS41yoX0YuFY39fq21oN,1VJ0briNOlXRtJUAzoUJdt,2SwhNukah1MYpLR594PnuC","World Hold On - FISHER Rework","World Hold On (FISHER Rework)","Bob Sinclar,FISHER,Steve Edwards",2022-07-08,178304,28,spotify:user:aryana.oneill,2023-03-21T22:47:05Z,"disco house,filter house,australian house,house",0.771,0.883,1,-5.243,0,0.0584,0.00596,0.00607,0.135,0.895,127.008,4
3fDgxdcf0jeJgGiZJGUmyK,"1VJ0briNOlXRtJUAzoUJdt","Ya Kidding","Ya Kidding","FISHER",2017-06-30,238080,1,spotify:user:aryana.oneill,2023-03-21T22:47:59Z,"australian house,house",0.813,0.983,1,-5.515,1,0.153,0.00177,0.546,0.502,0.77,125.007,4
0csz09qS2n8Jo7LogHKu7j,"6nS5roXSAGhTGr34W6n7Et,7hs75D38FalYWr7BDO1WPh","Tondo","ENERGY (Deluxe)","Disclosure,Eko Roosevelt",2020-08-28,329280,60,spotify:user:aryana.oneill,2023-03-21T23:06:00Z,"edm,electropop,house,indietronica,uk dance",0.675,0.92,0,-7.153,0,0.0539,0.0126,0.117,0.329,0.842,132.001,4
4zN21mbAuaD0WqtmaTZZeP,"43BxCL6t4c73BQnIJtry5v,45ruzGUmIr8WLjLOPJ9mGU","Ferrari","Ferrari","James Hype,Miggy Dela Rosa",2022-04-01,186661,78,spotify:user:aryana.oneill,2023-03-21T23:07:02Z,"deep groove house,house,pop dance,uk dance,dance pop",0.847,0.69,1,-7.877,0,0.0493,0.0127,0.00006,0.0526,0.692,125.004,4
2SweUwDKRlXeCDyaJddhWJ,"1VJ0briNOlXRtJUAzoUJdt","Wanna Go Dancin'","Freaks","FISHER",2020-03-31,180504,58,spotify:user:aryana.oneill,2023-03-21T23:07:45Z,"australian house,house",0.764,0.856,4,-5.415,1,0.0659,0.00676,0.739,0.0606,0.748,125,4
2fMtXRKJDPtT8Xs4EJkBQh,"3VRyybsQu0MDG0F2LBxnv7","Baby Baby","Baby Baby","Noizu",2019-09-20,190080,54,spotify:user:aryana.oneill,2023-03-21T23:08:27Z,"bass house,house,tech house",0.627,0.948,7,-4.478,1,0.0428,0.00354,0.551,0.0599,0.569,125.048,4
5PY9fTLp4MPXsbeRouS8gd,"3VRyybsQu0MDG0F2LBxnv7,2ew9JvyyuOGkhahuwdovDq","More Love (feat. Secondcity)","More Love (feat. Secondcity)","Noizu,Secondcity",2022-07-29,191612,49,spotify:user:aryana.oneill,2023-03-21T23:08:41Z,"bass house,house,tech house,uk dance,uk house",0.572,0.951,6,-4.566,0,0.0504,0.00373,0.0529,0.318,0.276,123.984,4
4FEcEwbE2vsqhxbTPtiNTL,"3VRyybsQu0MDG0F2LBxnv7","Summer 91 (Looking Back)","Summer 91 (Looking Back)","Noizu",2021-01-15,180000,65,spotify:user:aryana.oneill,2023-03-21T23:08:57Z,"bass house,house,tech house",0.509,0.953,11,-4.954,0,0.0414,0.0159,0.000033,0.28,0.406,125.015,4
587xXusqiMW9gSXkNK8Zxf,"7kNqXtgeIwFtelmRjWv205,2T86EVnDCP64EaVKRXIcRx,5qMHOzLlXeOEjOncWYtRfZ","What A Life (feat. Stevie Appleton)","What A Life (feat. Stevie Appleton)","John Summit,Guz,Stevie Appleton",2022-07-29,171547,63,spotify:user:aryana.oneill,2023-03-21T23:09:16Z,"house,pop dance,uk dance,tech house",0.677,0.732,7,-5.028,0,0.031,0.0113,0.227,0.0978,0.242,126.018,4
5TQxS54o7gw5KOxikHxnUi,"5Igpc9iLZ3YGtKeYfSrrOE,0oO1IaDOBSeI96HbnCa5pZ","Free Your Body","Free Your Body","Chris Lake,Solardo",2019-10-04,269400,50,spotify:user:aryana.oneill,2023-03-21T23:09:52Z,"bass house,edm,electro house,house,melbourne bounce,pop dance,progressive house,tech house,uk dance",0.854,0.922,9,-7.037,1,0.071,0.0152,0.0295,0.0708,0.821,124.995,4
6JjSoJ2laV4ZbKNb9nybvh,"7tm9Tuc70geXOOyKhtZHIj,1AHswQqsDNmu1xaE8KpBne","MAMI","MAMI","Chris Lorenzo,COBRAH",2022-07-22,247896,58,spotify:user:aryana.oneill,2023-03-21T23:10:16Z,"bass house,house,tech house,escape room,pink noise",0.758,0.944,3,-4.901,0,0.0623,0.0308,0.103,0.0438,0.826,126.022,4
6txvQu0zUbiqG24A8XMLnK,"205i7E8fNVfojowcQSfK9m,4DWuml4Jf6K81b5rAPwMb6","Miracle Maker","Miracle Maker","Dom Dolla,Clementine Douglas",2022-07-14,188592,66,spotify:user:aryana.oneill,2023-03-21T23:11:43Z,"australian house,deep groove house,house,uk dance",0.609,0.94,10,-6.097,1,0.0617,0.00124,0.269,0.15,0.238,128.001,4
0Psz3az3RIYfJpnsajBT8N,"45yEuthJ9yq1rNXAOpBnqM","Nanã","Caravelle","Polo & Pan",2017-05-19,190826,60,spotify:user:aryana.oneill,2023-03-21T23:14:35Z,"dark disco,electro-pop francais,french indietronica",0.685,0.735,4,-6.337,0,0.0334,0.191,0.038,0.188,0.385,94.035,3
5qrCLcniZqVdovQpZLZiXR,"6RsLLSkSTcL4YrvgRcBTQd","My City's On Fire - Club Edit","+","Jimi Jules",2022-03-25,244000,35,spotify:user:aryana.oneill,2023-03-21T23:15:03Z,"swiss house",0.706,0.591,9,-9.824,0,0.0514,0.0000212,0.0917,0.084,0.866,118.985,4
32DqQqnNiZI5VxozdaUUDu,"4oLeXFyACqeem2VImYeBFe","Kammy (like i do)","Kammy (like i do)","Fred again..",2022-10-03,238829,44,spotify:user:aryana.oneill,2023-03-21T23:15:57Z,"edm,house,stutter house",0.715,0.945,2,-6.464,0,0.0615,0.031,0.0845,0.268,0.599,132.005,4
0eOcjJgpO8XdJbPMYJgKqq,"3TaUSUXn41GixL7zbvrIDt,3cnAJv9gydgm52KFIsdvO8","Coming Home","Coming Home","A-Trak,Ferreck Dawn",2020-02-21,190276,55,spotify:user:aryana.oneill,2023-03-21T23:16:48Z,"canadian electronic,edm,electro house,electronic trap,fidget house,house,turntablism,deep groove house,tech house",0.786,0.803,5,-5.21,1,0.164,0.128,0.0167,0.266,0.598,123.002,4
0yvPTNzH1e1V2rdbUGrVFp,"10Bo1ofGMWr6hFD7OM7W7r","Elevate","Elevate","Deeper Purpose",2020-09-25,211653,42,spotify:user:aryana.oneill,2023-03-21T23:17:12Z,"bass house,tech house,uk tech house",0.738,0.868,9,-8.902,0,0.0611,0.12,0.863,0.156,0.124,126.994,4
3MK2rvp7XjarzRKFrPGMOb,"43BxCL6t4c73BQnIJtry5v,5g93IJMEpfC68NUaeVjr4h","Disconnected","Disconnected","James Hype,Tita Lau",2021-12-10,194523,57,spotify:user:aryana.oneill,2023-03-21T23:17:45Z,"deep groove house,house,pop dance,uk dance",0.842,0.811,2,-6.476,1,0.109,0.00579,0.176,0.0702,0.594,125.995,4
4nTj9uSRpyhHWGaeZRUeqQ,"052B9SONfhoScw7dgYWw5o,1QOHbhVRpDoNtRkz79si6b","That Feeling","Without U","Biscits,Karen Harding",2022-10-07,166633,39,spotify:user:aryana.oneill,2023-03-21T23:18:05Z,"bass house,house,tech house,uk dance,uk tech house,pop dance",0.701,0.83,9,-6.656,0,0.0535,0.0407,0.0121,0.348,0.839,125.979,3
2pSbtrjF8FYnPPxp3UyebJ,"6z9EDgWh3ZJZKIJI5Q71Cq","Be Somebody","Be Somebody","Alex Mills",2017-01-20,215040,0,spotify:user:aryana.oneill,2023-03-21T23:18:57Z,"deep groove house,uk dance,uk pop",0.698,0.844,11,-5.019,0,0.0424,0.163,0.000807,0.0768,0.51,124.997,4
2e2yKavdT6WQzzMHwNtPFa,"5Igpc9iLZ3YGtKeYfSrrOE,21OabQwzpxuFNxp7p781Ao","In The Yuma (feat. Aatig)","In The Yuma (feat. Aatig)","Chris Lake,Aatig",2022-11-11,156215,66,spotify:user:aryana.oneill,2023-04-03T18:34:37Z,"bass house,edm,electro house,house,melbourne bounce,pop dance,progressive house,tech house,uk dance",0.83,0.897,1,-4.796,0,0.0626,0.000251,0.779,0.132,0.936,126.028,4
2aoOHHnDzS653vhmsCzmIp,"0Tob4H0FLtEONHU1MjpUEp,4ScCswdRlyA23odg9thgIO,2XyRpvWm2VvEzSk1TxJQsX","Not Letting Go (feat. Jess Glynne) - XYconstant Remix","Not Letting Go (feat. Jess Glynne) [Remixes]","Tinie Tempah,Jess Glynne,XYconstant",2015-06-19,288934,51,spotify:user:aryana.oneill,2023-04-03T18:36:51Z,"dance pop,grime,pop rap,pop,uk pop,deep groove house,house,uk dance",0.721,0.832,8,-7.251,1,0.0499,0.00945,0.206,0.178,0.303,125.017,3
3BbD2sqk7P7Rc9V0KF9o4s,"1PzAgFVk9v8cxn9flrqrv5,44T94QQEc60Jf7kqGY6Rip","My Humps","My Humps","Joshwa,Lee Foss",2021-10-29,186124,62,spotify:user:aryana.oneill,2023-04-03T18:37:15Z,"tech house,uk tech house,deep disco house,house",0.862,0.79,4,-8.412,0,0.0672,0.0418,0.00615,0.0746,0.587,129.005,4
1o1fTm5rHhmfOJXasEtYCj,"5Kmr0b3ip8g9P2i0dLTC3Z","Is This Love","Is This Love","Disco Lines",2020-04-26,263520,36,spotify:user:aryana.oneill,2023-04-03T18:38:12Z,"stutter house",0.89,0.643,7,-7.146,0,0.12,0.133,0.0842,0.149,0.93,124.997,4
277xBb6mGl8yNEY3tjntiP,"4wwHbT1V6hoLyOvS4gZVyy","Thru Your Mind","Thru Your Mind","Bassboy",2020-06-22,281625,40,spotify:user:aryana.oneill,2023-04-03T18:38:18Z,"bass house,bassline,birmingham grime,old school bassline",0.897,0.827,11,-5.465,0,0.165,0.0905,0.036,0.112,0.529,130.004,4
2PRjwWPjJHmjFmC3NPXrTy,"1l2ekx5skC4gJH8djERwh1","Cheque","FORΞVΞR (DΞLUXΞ ΞDITION)","Don Diablo",2021-11-05,165245,43,spotify:user:aryana.oneill,2023-04-03T18:39:26Z,"dutch house,edm,electro house,future house,pop dance,progressive electro house",0.816,0.796,7,-4.393,0,0.148,0.202,0.00000166,0.137,0.702,122.028,4
64vBCC1lpjEnF10CkDiDhv,"7tm9Tuc70geXOOyKhtZHIj","Every Morning","Late Checkout","Chris Lorenzo",2019-10-11,196406,51,spotify:user:aryana.oneill,2023-04-03T18:40:23Z,"bass house,house,tech house",0.795,0.981,6,-4.665,1,0.0517,0.00119,0.91,0.0519,0.666,128,4
1M8t1j3Kv2qp97bdq5q4Vl,"1dTEPvUhxpFzL7UMKHWFfZ","Rainfall (Praise You)","Rainfall (Praise You)","Tom Santa",2022-02-18,166569,74,spotify:user:aryana.oneill,2023-04-03T18:40:33Z,"stutter house",0.767,0.862,5,-5.464,0,0.0606,0.14,0.0092,0.252,0.509,128.039,4
0NNSpmyyr0I4lrMaXS8Tba,"3XINWZaloea97SIRiyTJxX,5fahUm8t5c0GIdeTq0ZaG8,7J7YzKnvAyEmHCg7LGWW0G","Electricity","Electricity","DubVision,Otto Knows,Alex Aris",2022-08-19,154285,59,spotify:user:aryana.oneill,2023-04-03T18:41:23Z,"big room,dutch house,edm,electro house,pop dance,progressive electro house,progressive house",0.725,0.859,6,-6.19,1,0.0542,0.0112,0.423,0.0831,0.4,125.969,4
70kdJnm1X6eEM8DbWa8Mnc,"6qgnBH6iDM91ipVXv28OMu,3jk39CGeaaSO3FPKNx1RUx","YOU'RE THE ONE","99.9%","KAYTRANADA,Syd",2016-05-06,227706,67,spotify:user:aryana.oneill,2023-04-05T19:41:44Z,"alternative r&b,escape room,indie soul,lgbtq+ hip hop",0.824,0.396,2,-9.663,1,0.332,0.0323,0.00286,0.108,0.253,118.048,4
5mKiwDDrwG22qKKVL6JZqF,"1yqxFtPHKcGcv6SXZNdyT9,205i7E8fNVfojowcQSfK9m","Rhyme Dust","Rhyme Dust","MK,Dom Dolla",2023-02-24,181364,64,spotify:user:aryana.oneill,2023-04-05T19:41:58Z,"house,pop dance,australian house,deep groove house",0.925,0.561,3,-8.675,1,0.176,0.0659,0.0271,0.152,0.721,128.034,4
5ubHDwXZx2i9cVztghCDG0,"1kZJMSPM5Ip1W5nIJIBL8p","NO PASA NADA","NO PASA NADA","J $ENSEI",2022-12-07,148363,27,spotify:user:aryana.oneill,2023-04-05T19:42:36Z,"",0.382,0.83,6,-5.236,0,0.439,0.296,0.0000152,0.392,0.521,108.143,4
74nEGIzIefJhJ5qX7NeIAz,"5Igpc9iLZ3YGtKeYfSrrOE,5ITI6SEoUZMIXXkzCfr4oE","Beggin'","Beggin'","Chris Lake,Aluna",2023-04-20,183397,72,spotify:user:aryana.oneill,2023-04-20T18:14:14Z,"bass house,edm,electro house,house,melbourne bounce,pop dance,progressive house,tech house,uk dance,dance pop",0.801,0.691,8,-5.971,0,0.051,0.161,0.298,0.119,0.715,125.976,4
0w7JPlp7eEQI2EKW3ayXrv,"0w1sbtZVQoK6GzV4A4OkCv","Drugs From Amsterdam","Drugs From Amsterdam","Mau P",2022-09-16,235785,72,spotify:user:aryana.oneill,2023-04-30T01:44:41Z,"tech house",0.686,0.928,8,-10.38,1,0.0527,0.0316,0.727,0.0576,0.631,124.986,4
5ooCfBqZyTB5CTdu1x7S77,"4OG9hOPsfAEziKvOJj2SG7,0xRXCcSX89eobfrshSVdyu","Everything You Have Done - Meduza Edit","Everything You Have Done (Meduza Edit)","GENESI,MEDUZA",2023-03-10,156218,59,spotify:user:aryana.oneill,2023-05-21T23:45:41Z,"edm,pop dance,pop house,uk dance",0.678,0.935,2,-6.382,1,0.0592,0.0459,0.202,0.198,0.485,124.989,4
06nCnkVALuvvNcBwVRNTUS,"052B9SONfhoScw7dgYWw5o","Me & U","Me & U","Biscits",2020-11-27,213230,41,spotify:user:aryana.oneill,2023-05-21T23:47:47Z,"bass house,house,tech house,uk dance,uk tech house",0.72,0.778,10,-8.447,1,0.0436,0.107,0.24,0.0349,0.0786,125.93,4
